,time,event_type,stock,attente,perte_magasin,deliv,late_cost,passation_cost,Time_gap,stock_cost,Loss_cost,Total_cost,Cum_cost,mean_cost
528,11.454947222106714,2,66,0,0,1,0.0,0,0.002854798217963861,0.009420834119280741,0,0.009420834119280741,133.12774903649452,11.621856168797834
529,11.457802020324678,2,65,0,0,1,0.0,0,0.028236432800678557,0.09176840660220531,0,0.09176840660220531,133.21951744309672,11.626969745748992
530,11.486038453125357,2,64,0,0,1,0.0,0,0.005332018494092594,0.017062459181096303,0,0.017062459181096303,133.2365799022778,11.59987235338082
531,11.49137047161945,2,63,0,0,1,0.0,0,0.01104489787933538,0.034791428319906455,0,0.034791428319906455,133.27137133059773,11.597517603295593
532,11.502415369498785,1,62,0,0,1,0.0,0,0.00011248609005498622,0.0003487068791704573,0,0.0003487068791704573,133.2717200374769,11.586411701917543
533,11.50252785558884,2,61,0,0,1,0.0,0,0.12637421956381978,0.38544136966965037,0,0.38544136966965037,133.65716140714656,11.619807670555245
534,11.62890207515266,1,60,0,0,1,0.0,0,0.09006375588267623,0.2701912676480287,0,0.2701912676480287,133.92735267479458,11.51676674283427
535,11.718965831035336,1,59,0,0,1,0.0,0,0.039990069574464826,0.11797070524467125,0,0.11797070524467125,134.04532338003924,11.438323595504222
536,11.7589559006098,2,58,0,0,1,0.0,0,0.0037708382635468496,0.010935430964285866,0,0.010935430964285866,134.05625881100352,11.400353904214539
537,11.762726738873347,1,57,0,0,1,0.0,0,0.008558571230276257,0.024391928006287335,0,0.024391928006287335,134.0806507390098,11.398772896415364
538,11.771285310103623,2,56,0,0,1,0.0,0,0.0043938154757121595,0.012302683331994047,0,0.012302683331994047,134.0929534223418,11.391530312093112
539,11.775679125579336,2,55,0,0,1,0.0,0,0.026483625402835997,0.07282996985779899,0,0.07282996985779899,134.1657833921996,11.39346461137535
540,11.802162750982172,1,54,0,0,1,0.0,0,0.051936233792996944,0.14022783124109175,0,0.14022783124109175,134.3060112234407,11.379779626599692
541,11.854098984775169,1,53,0,0,1,0.0,0,0.046784339863908286,0.12397850063935698,0,0.12397850063935698,134.42998972408006,11.340380226007513
542,11.900883324639077,2,52,0,0,1,0.0,0,0.006023993858280008,0.01566238403152802,0,0.01566238403152802,134.44565210811157,11.297115385524458
543,11.906907318497357,2,51,0,0,1,0.0,0,0.00640912276820238,0.01634326305891607,0,0.01634326305891607,134.4619953711705,11.292772486965113
544,11.91331644126556,2,50,0,0,1,0.0,0,0.0034533368843412404,0.008633342210853101,0,0.008633342210853101,134.47062871338136,11.287421884270579
545,11.9167697781499,2,49,0,0,1,0.0,0,0.14384440220292305,0.3524187853971615,0,0.3524187853971615,134.82304749877852,11.313724273333243
546,12.060614180352824,2,48,0,0,1,0.0,0,0.0010052221548679796,0.0024125331716831513,0,0.0024125331716831513,134.8254600319502,11.178987903583364
547,12.061619402507691,2,47,0,0,1,0.0,0,0.07826224923133651,0.1839162856936408,0,0.1839162856936408,135.00937631764384,11.193304299551558
548,12.139881651739028,2,46,0,0,1,0.0,0,0.008338382564156532,0.019178279897560026,0,0.019178279897560026,135.02855459754142,11.12272413118613
549,12.148220034303185,2,45,0,0,1,0.0,0,0.006067490657303054,0.013651853978931872,0,0.013651853978931872,135.04220645152034,11.116213409882175
550,12.154287524960488,2,44,0,0,1,0.0,0,0.033628552000914524,0.07398281440201196,0,0.07398281440201196,135.11618926592234,11.116751104368957
551,12.187916076961402,2,43,0,0,1,0.0,0,0.03138818945879862,0.06748460733641704,0,0.06748460733641704,135.18367387325875,11.091615089867087
552,12.2193042664202,1,42,0,0,1,0.0,0,0.00424388074450377,0.008912149563457917,0,0.008912149563457917,135.1925860228222,11.063852988287081
553,12.223548147164705,1,41,0,0,1,0.0,0,0.031630491615002754,0.06484250781075565,0,0.06484250781075565,135.25742853063298,11.065316461489655
554,12.255178638779707,1,40,0,0,1,0.0,0,0.054808654899217046,0.10961730979843409,0,0.10961730979843409,135.36704584043142,11.045701562609814
555,12.309987293678924,1,39,0,0,1,0.0,0,0.001404749284818152,0.0027392611053953966,0,0.0027392611053953966,135.36978510153682,10.996744502819112
556,12.311392042963742,1,38,0,0,1,0.0,0,0.021501688214668135,0.04085320760786946,0,0.04085320760786946,135.4106383091447,10.998808082513719
557,12.33289373117841,2,37,0,0,1,0.0,0,0.005546436346714145,0.01026090724142117,0,0.01026090724142117,135.42089921638612,10.980464290714895
558,12.338440167525125,2,36,0,0,1,0.0,0,0.005754312233507974,0.010357762020314354,0,0.010357762020314354,135.43125697840642,10.976367769311926
559,12.344194479758633,2,35,0,0,1,0.0,0,0.02666772776945514,0.046668523596546496,0,0.046668523596546496,135.47792550200296,10.975031681828458
560,12.370862207528088,2,34,0,0,1,0.0,0,0.010998520410328894,0.018697484697559122,0,0.018697484697559122,135.49662298670052,10.952884343360177
561,12.381860727938417,2,33,0,0,1,0.0,0,0.0011492224116587124,0.0018962169792368757,0,0.0018962169792368757,135.49851920367976,10.94330829436169
562,12.383009950350075,2,32,0,0,1,0.0,0,0.040476340050991766,0.06476214408158683,0,0.06476214408158683,135.56328134776135,10.947522604867881
563,12.423486290401067,2,31,0,0,1,0.0,0,0.02780888159795225,0.04310376647682599,0,0.04310376647682599,135.60638511423818,10.91532456706727
564,12.45129517199902,2,30,0,0,1,0.0,0,0.011184040018324737,0.016776060027487105,0,0.016776060027487105,135.62316117426568,10.892293476365461
565,12.462479212017344,2,29,0,0,1,0.0,0,0.00392928426752448,0.0056974621879104966,0,0.0056974621879104966,135.62885863645357,10.882975716875748
566,12.466408496284869,2,28,0,0,1,0.0,0,0.004913415716069736,0.0068787820024976305,0,0.0068787820024976305,135.63573741845607,10.880097299785826
567,12.471321912000938,1,27,0,0,1,0.0,0,0.0035241408958430753,0.004757590209388152,0,0.004757590209388152,135.64049500866545,10.876192272620349
568,12.474846052896782,1,26,0,0,1,0.0,0,0.030674594519370046,0.03987697287518106,0,0.03987697287518106,135.68037198154065,10.876316341397603
569,12.505520647416152,1,25,0,0,1,0.0,0,0.0006111544843108163,0.0007639431053885204,0,0.0007639431053885204,135.68113592464604,10.849699084914151
570,12.506131801900462,2,24,0,0,1,0.0,0,0.03919038956521703,0.04702846747826044,0,0.04702846747826044,135.7281643921243,10.852929310364274
571,12.54532219146568,2,23,0,0,1,0.0,0,0.09623806957567993,0.11067378001203193,0,0.11067378001203193,135.83883817213635,10.827847710802093
572,12.64156026104136,2,22,0,0,1,0.0,0,0.029538549056141505,0.03249240396175566,0,0.03249240396175566,135.8713305760981,10.747987413770836
573,12.6710988100975,2,21,0,0,1,0.0,0,0.04786702093783468,0.05026037198472642,0,0.05026037198472642,135.92159094808284,10.726898510156671
574,12.718965831035336,3,201,0,0,0,0.0,18,0.0373167004994972,0.3750328400199469,0,18.375032840019948,154.29662378810278,12.131224019142042
575,12.756282531534833,1,200,0,0,1,0.0,0,0.0029506083185548704,0.029506083185548704,0,0.029506083185548704,154.32612987128832,12.098048901768863
576,12.759233139853388,2,199,0,0,1,0.0,0,0.06232086466032882,0.6200926033702718,0,0.6200926033702718,154.94622247465858,12.143850713933974
577,12.821554004513716,1,198,0,0,1,0.0,0,0.0002828675797719171,0.0028003890397419796,0,0.0028003890397419796,154.94902286369833,12.085042328656096
578,12.821836872093488,2,197,0,0,1,0.0,0,0.028756655749431204,0.2832530591318974,0,0.2832530591318974,155.23227592283024,12.106867172884618
