,time,event_type,stock,attente,perte_magasin,deliv,Time_gap,passation_cost,stock_cost,Loss_cost,late_cost,Total_cost,Cum_cost,mean_cost
0,0.0,0.0,60.0,0.0,0.0,False,0.0232184028825634,0,0.0696552086476902,0.0,,0.0696552086476902,0.0696552086476902,0.0696552086476902
1,0.0232184028825634,2.0,59.0,0.0,,True,0.0185503623122131,0,0.05472356882102865,,,0.05472356882102865,0.12437877746871885,5.356904955858314
2,0.0417687651947765,2.0,58.0,0.0,,True,0.0418810475136594,0,0.12145503778961227,,,0.12145503778961227,0.24583381525833112,5.885589725048288
3,0.0836498127084359,1.0,57.0,0.0,,True,0.0017988545529481065,0,0.005126735475902104,,,0.005126735475902104,0.25096055073423323,3.0001328467878854
4,0.085448667261384,2.0,56.0,0.0,,True,0.012129147606119994,0,0.033961613297135984,,,0.033961613297135984,0.2849221640313692,3.3344249028461017
5,0.097577814867504,2.0,55.0,0.0,,True,0.0361632782649835,0,0.09944901522870463,,,0.09944901522870463,0.38437117926007386,3.9391246850730584
6,0.1337410931324875,1.0,54.0,0.0,,True,0.0555601407957286,0,0.15001238014846724,,,0.15001238014846724,0.5343835594085411,3.995657182786494
7,0.1893012339282161,2.0,53.0,0.0,,True,0.00651306451196379,0,0.017259620956704046,,,0.017259620956704046,0.5516431803652452,2.914102401331577
8,0.1958142984401799,2.0,52.0,0.0,,True,0.006365612000608201,0,0.01655059120158132,,,0.01655059120158132,0.5681937715668265,2.9016970471153125
9,0.2021799104407881,2.0,51.0,0.0,,True,4.619751592910282e-06,0,1.178036656192122e-05,,,1.178036656192122e-05,0.5682055519333884,2.810395704966925
10,0.202184530192381,2.0,50.0,0.0,,True,0.03526682104112519,0,0.08816705260281298,,,0.08816705260281298,0.6563726045362014,3.2464036883121326
11,0.2374513512335062,1.0,49.0,0.0,,True,0.006063710302841002,0,0.014856090241960456,,,0.014856090241960456,0.6712286947781618,2.826805117306262
12,0.2435150615363472,1.0,48.0,0.0,,True,0.04563849859262939,0,0.10953239662231055,,,0.10953239662231055,0.7807610914004723,3.2062127347467397
13,0.2891535601289766,2.0,47.0,0.0,,True,0.006890552409749895,0,0.016192798162912254,,,0.016192798162912254,0.7969538895633846,2.7561614292692935
14,0.2960441125387265,2.0,46.0,0.0,,True,0.012666759547822537,0,0.02913354695999184,,,0.02913354695999184,0.8260874365233765,2.7904200811131257
15,0.308710872086549,2.0,45.0,0.0,,True,0.0038901038201272775,0,0.008752733595286374,,,0.008752733595286374,0.8348401701186628,2.7042784871036556
16,0.3126009759066763,2.0,44.0,0.0,,True,0.007781802652633896,0,0.017119965835794573,,,0.017119965835794573,0.8519601359544574,2.7253917985489626
17,0.3203827785593102,2.0,43.0,0.0,,True,0.021288830263346603,0,0.045770985066195195,,,0.045770985066195195,0.8977311210206526,2.8020579790759945
18,0.3416716088226568,2.0,42.0,0.0,,True,0.024886861250961234,0,0.05226240862701859,,,0.05226240862701859,0.9499935296476711,2.7804286487870327
19,0.366558470073618,1.0,41.0,0.0,,True,0.012094388762298958,0,0.024793496962712866,,,0.024793496962712866,0.974787026610384,2.6592947815790806
20,0.378652858835917,2.0,40.0,0.0,,True,0.04187077066675471,0,0.08374154133350942,,,0.08374154133350942,1.0585285679438934,2.795511887056924
21,0.4205236295026717,2.0,39.0,0.0,,True,0.009678031912011997,0,0.018872162228423396,,,0.018872162228423396,1.0774007301723167,2.562045636880131
22,0.4302016614146837,2.0,38.0,0.0,,True,0.008616292525215397,0,0.016370955797909256,,,0.016370955797909256,1.093771685970226,2.5424627193987246
23,0.4388179539398991,2.0,37.0,0.0,,True,0.0122156145734294,0,0.022598886960844392,,,0.022598886960844392,1.1163705729310704,2.54404033132147
24,0.4510335685133285,2.0,36.0,0.0,,True,0.04863956722938473,0,0.08755122101289252,,,0.08755122101289252,1.203921793943963,2.669250978175
25,0.4996731357427132,2.0,35.0,0.0,,True,0.01753557413519191,0,0.030687254736585845,,,0.030687254736585845,1.2346090486805488,2.470833351577783
26,0.5172087098779051,1.0,34.0,0.0,,True,0.013947330729860541,0,0.02371046224076292,,,0.02371046224076292,1.2583195109213117,2.4329047189061392
27,0.5311560406077657,1.0,33.0,0.0,,True,0.0003771850675643451,0,0.0006223553614811694,,,0.0006223553614811694,1.258941866282793,2.370192128178137
28,0.53153322567533,2.0,32.0,0.0,,True,0.0024652883637025225,0,0.0039444613819240365,,,0.0039444613819240365,1.2628863276647169,2.3759311114750714
29,0.5339985140390325,2.0,31.0,0.0,,True,0.012659263082027916,0,0.01962185777714327,,,0.01962185777714327,1.28250818544186,2.4017074050286875
30,0.5466577771210605,1.0,30.0,0.0,,True,0.022069082423435415,0,0.03310362363515312,,,0.03310362363515312,1.3156118090770133,2.4066461031719
31,0.5687268595444959,1.0,29.0,0.0,,True,0.0023246612330576344,0,0.00337075878793357,,,0.00337075878793357,1.3189825678649467,2.31918458875205
32,0.5710515207775535,2.0,28.0,0.0,,True,0.015426907830423997,0,0.021597670962593598,,,0.021597670962593598,1.3405802388275403,2.3475644316684128
33,0.5864784286079775,2.0,27.0,0.0,,True,0.011586964291208646,0,0.01564240179313167,,,0.01564240179313167,1.3562226406206719,2.312485122154796
34,0.5980653928991861,2.0,26.0,0.0,,True,0.007242349906165346,0,0.00941505487801495,,,0.00941505487801495,1.3656376954986869,2.283425377413349
35,0.6053077428053515,1.0,25.0,0.0,,True,0.008735259755929481,0,0.010919074694911851,,,0.010919074694911851,1.3765567701935988,2.274143667506757
36,0.614043002561281,2.0,24.0,0.0,,True,0.012883420195220263,0,0.015460104234264319,,,0.015460104234264319,1.3920168744278631,2.266969688802766
37,0.6269264227565012,2.0,23.0,0.0,,True,0.014981271194998147,0,0.017228461874247872,,,0.017228461874247872,1.4092453363021111,2.247863999902686
38,0.6419076939514994,2.0,22.0,0.0,,True,0.008497203640666529,0,0.009346924004733182,,,0.009346924004733182,1.4185922603068444,2.209963011308023
39,0.6504048975921659,2.0,21.0,0.0,,True,0.00039995294657435565,0,0.00041995059390307347,,,0.00041995059390307347,1.4190122109007475,2.1817366630448314
40,0.6508048505387403,2.0,20.0,0.0,,True,0.040738401260500545,0,0.040738401260500545,,,0.040738401260500545,1.459750612161248,2.2429928279619573
41,0.6915432517992408,2.0,19.0,0.0,,True,0.0018161090312719397,0,0.0017253035797083428,,,0.0017253035797083428,1.4614759157409563,2.1133543157836083
42,0.6933593608305127,2.0,18.0,0.0,,True,0.0005224567349352283,0,0.00047021106144170546,,,0.00047021106144170546,1.4619461268023979,2.1084969921676175
43,0.693881817565448,1.0,17.0,0.0,,True,0.034959092293464056,0,0.02971522844944445,,,0.02971522844944445,1.4916613552518423,2.1497340288948363
44,0.728840909858912,1.0,16.0,0.0,,True,0.005987742169726862,0,0.0047901937357814894,,,0.0047901937357814894,1.4964515489876238,2.0531936788198464
45,0.7348286520286389,1.0,15.0,0.0,,True,0.04703547103637984,0,0.03527660327728488,,,0.03527660327728488,1.5317281522649087,2.0844698257699563
